Date,Time,Ia,Ig,Ia 2nd Limit,Ia 1st Limit,Conv_Speed,Product_Temp,Electrode_Set,Electrode_Act
25/03/2025,11:27:30,1.53,0.56,1.7,1.5,0.2,80,75,86.4
25/03/2025,11:27:35,1.53,0.56,1.7,1.5,0.2,78,75,86.4
25/03/2025,11:27:40,1.52,0.56,1.7,1.5,0.2,78,75,86.4
25/03/2025,11:27:45,1.51,0.56,1.7,1.5,0.2,77,75,86.4
25/03/2025,11:27:50,1.54,0.56,1.7,1.5,0.2,77,75,86.3
25/03/2025,11:27:55,1.52,0.56,1.7,1.5,0.2,77,75,86.3
25/03/2025,11:28:00,1.54,0.56,1.7,1.5,0.2,78,75,86.2
25/03/2025,11:28:05,1.5,0.56,1.7,1.5,0.2,78,75,86.2
25/03/2025,11:28:10,1.51,0.56,1.7,1.5,0.2,78,75,86.1
25/03/2025,11:28:15,1.52,0.56,1.7,1.5,0.2,78,75,86
25/03/2025,11:28:20,1.55,0.56,1.7,1.5,0.2,79,75,85.8
25/03/2025,11:28:25,1.54,0.56,1.7,1.5,0.2,80,75,85.7
25/03/2025,11:28:30,1.54,0.56,1.7,1.5,0.2,82,75,85.6
25/03/2025,11:28:35,1.52,0.56,1.7,1.5,0.2,83,75,85.5
25/03/2025,11:28:40,1.53,0.56,1.7,1.5,0.2,84,75,85.3
25/03/2025,11:28:45,1.54,0.56,1.7,1.5,0.2,83,75,85.2
25/03/2025,11:28:50,1.53,0.56,1.7,1.5,0.2,83,75,85
25/03/2025,11:28:55,1.54,0.56,1.7,1.5,0.2,81,75,84.9
25/03/2025,11:29:00,1.53,0.56,1.7,1.5,0.2,79,75,84.7
25/03/2025,11:29:05,1.52,0.56,1.7,1.5,0.2,78,75,84.6
25/03/2025,11:29:10,1.52,0.56,1.7,1.5,0.2,77,75,84.4
25/03/2025,11:29:15,1.52,0.56,1.7,1.5,0.2,77,75,84.3
25/03/2025,11:29:20,1.53,0.56,1.7,1.5,0.2,77,75,84.1
25/03/2025,11:29:25,1.51,0.56,1.7,1.5,0.2,77,75,83.9
25/03/2025,11:29:30,1.51,0.56,1.7,1.5,0.2,77,75,83.8
25/03/2025,11:29:35,1.54,0.56,1.7,1.5,0.2,77,75,83.5
25/03/2025,11:29:40,1.5,0.56,1.7,1.5,0.2,77,75,83.4
25/03/2025,11:29:45,1.56,0.56,1.7,1.5,0.2,77,75,83.1
25/03/2025,11:29:50,1.51,0.56,1.7,1.5,0.2,77,75,83
25/03/2025,11:29:55,1.5,0.57,1.7,1.5,0.2,77,75,82.8
25/03/2025,11:30:00,1.51,0.56,1.7,1.5,0.2,77,75,82.6
25/03/2025,11:30:05,1.53,0.56,1.7,1.5,0.2,77,75,82.3
25/03/2025,11:30:10,1.52,0.56,1.7,1.5,0.2,77,75,82.1
25/03/2025,11:30:15,1.5,0.56,1.7,1.5,0.2,78,75,81.9
25/03/2025,11:30:20,1.55,0.56,1.7,1.5,0.2,78,75,81.6
25/03/2025,11:30:25,1.53,0.56,1.7,1.5,0.2,78,75,81.5
25/03/2025,11:30:30,1.52,0.56,1.7,1.5,0.2,78,75,81.3
25/03/2025,11:30:35,1.49,0.57,1.7,1.5,0.2,78,75,81.1
25/03/2025,11:30:40,1.56,0.56,1.7,1.5,0.2,78,75,80.7
25/03/2025,11:30:45,1.54,0.56,1.7,1.5,0.2,78,75,80.5
25/03/2025,11:30:50,1.58,0.56,1.7,1.5,0.2,78,75,80.2
25/03/2025,11:30:55,1.53,0.56,1.7,1.5,0.2,78,75,80.1
25/03/2025,11:31:00,1.51,0.57,1.7,1.5,0.2,78,75,79.9
25/03/2025,11:31:05,1.52,0.56,1.7,1.5,0.2,78,75,79.7
25/03/2025,11:31:10,1.53,0.56,1.7,1.5,0.2,78,75,79.5
25/03/2025,11:31:15,1.54,0.56,1.7,1.5,0.2,78,75,79.4
25/03/2025,11:31:20,1.53,0.57,1.7,1.5,0.2,78,75,79.3
25/03/2025,11:31:25,1.55,0.56,1.7,1.5,0.2,78,75,79.2
25/03/2025,11:31:30,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:31:35,1.51,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:31:40,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:31:45,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:31:50,1.52,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:31:55,1.53,0.57,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:32:00,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:32:05,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:32:10,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:32:15,1.53,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:32:20,1.51,0.56,1.7,1.5,0.2,79,75,79.2
25/03/2025,11:32:25,1.54,0.56,1.7,1.5,0.2,79,75,79.1
25/03/2025,11:32:30,1.51,0.57,1.7,1.5,0.2,79,75,79.1
25/03/2025,11:32:35,1.53,0.56,1.7,1.5,0.2,79,75,78.9
25/03/2025,11:32:40,1.54,0.56,1.7,1.5,0.2,79,75,78.8
25/03/2025,11:32:45,1.55,0.56,1.7,1.5,0.2,79,75,78.7
25/03/2025,11:32:50,1.5,0.57,1.7,1.5,0.2,79,75,78.6
25/03/2025,11:32:55,1.52,0.57,1.7,1.5,0.2,79,75,78.4
25/03/2025,11:33:00,1.52,0.57,1.7,1.5,0.2,79,75,78.3
25/03/2025,11:33:05,1.5,0.57,1.7,1.5,0.2,79,75,78.1
25/03/2025,11:33:10,1.49,0.57,1.7,1.5,0.2,79,75,77.9
25/03/2025,11:33:15,1.56,0.56,1.7,1.5,0.2,79,75,77.6
25/03/2025,11:33:20,1.51,0.57,1.7,1.5,0.2,79,75,77.5
25/03/2025,11:33:25,1.51,0.57,1.7,1.5,0.2,79,75,77.3
25/03/2025,11:33:30,1.52,0.57,1.7,1.5,0.2,79,75,77
25/03/2025,11:33:35,1.51,0.57,1.7,1.5,0.2,79,75,76.9
25/03/2025,11:33:40,1.52,0.57,1.7,1.5,0.2,79,75,76.5
25/03/2025,11:33:45,1.56,0.57,1.7,1.5,0.2,79,75,76.3
25/03/2025,11:33:50,1.54,0.57,1.7,1.5,0.2,79,75,76.1
25/03/2025,11:33:55,1.5,0.57,1.7,1.5,0.2,79,75,76
25/03/2025,11:34:00,1.5,0.57,1.7,1.5,0.2,80,75,75.8
25/03/2025,11:34:05,1.56,0.56,1.7,1.5,0.2,80,75,75.4
25/03/2025,11:34:10,1.53,0.57,1.7,1.5,0.2,80,75,75.2
25/03/2025,11:34:15,1.41,0.57,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:20,1.31,0.58,1.7,1.5,0.2,80,75,75.2
25/03/2025,11:34:25,1.2,0.59,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:30,1.11,0.59,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:35,1.03,0.59,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:40,0.94,0.6,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:45,0.87,0.6,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:50,0.8,0.61,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:34:55,0.73,0.6,1.7,1.5,0.2,81,75,75.2
25/03/2025,11:35:00,0.67,0.61,1.7,1.5,0.2,82,75,75.2
25/03/2025,11:35:05,0.62,0.62,1.7,1.5,0.2,82,75,75.2
25/03/2025,11:35:10,0.57,0.63,1.7,1.5,0.2,82,75,75.2
25/03/2025,11:35:15,0.53,0.63,1.7,1.5,0.2,82,75,75.2
25/03/2025,11:35:20,0.49,0.63,1.7,1.5,0.2,82,75,75.2
25/03/2025,11:35:25,0.46,0.63,1.7,1.5,0.2,82,75,75.2
25/03/2025,11:35:30,0.43,0.63,1.7,1.5,0.2,83,75,75.2
25/03/2025,11:35:35,0.4,0.63,1.7,1.5,0.2,83,75,75.2
25/03/2025,11:35:40,0.38,0.64,1.7,1.5,0.2,84,75,75.2
25/03/2025,11:35:45,0.37,0.64,1.7,1.5,0.2,84,75,75.2
25/03/2025,11:35:50,0.36,0.63,1.7,1.5,0.2,84,75,75.2
25/03/2025,11:35:55,0.35,0.64,1.7,1.5,0.2,85,75,75.2
25/03/2025,11:36:00,0.34,0.64,1.7,1.5,0.2,85,75,75.2
25/03/2025,11:36:05,0.34,0.64,1.7,1.5,0.2,85,75,75.2
25/03/2025,11:36:10,0.33,0.64,1.7,1.5,0.2,86,75,75.2
25/03/2025,11:36:15,0.33,0.64,1.7,1.5,0.2,86,75,75.2
25/03/2025,11:36:20,0.33,0.63,1.7,1.5,0.2,86,75,75.2
25/03/2025,11:36:25,0.33,0.64,1.7,1.5,0.2,86,75,75.2
25/03/2025,11:36:30,0.33,0.64,1.7,1.5,0.2,87,75,75.2
25/03/2025,11:36:35,0.33,0.64,1.7,1.5,0.2,87,75,75.2
25/03/2025,11:36:40,0.33,0.64,1.7,1.5,0.2,87,75,75.2
25/03/2025,11:36:45,0.33,0.64,1.7,1.5,0.2,87,75,75.2
25/03/2025,11:36:50,0.33,0.64,1.7,1.5,0.2,88,75,75.2
25/03/2025,11:36:55,0.32,0.64,1.7,1.5,0.2,88,75,75.2
25/03/2025,11:37:00,0.33,0.64,1.7,1.5,0.2,88,75,75.2
25/03/2025,11:37:05,0.33,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,11:37:10,0.32,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,11:37:15,0.32,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,11:37:20,0.32,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,11:37:25,0.31,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,11:37:30,0.31,0.64,1.7,1.5,0.2,90,75,75.2
25/03/2025,11:37:35,0.31,0.64,1.7,1.5,0.2,90,75,75.2
25/03/2025,11:37:40,0.31,0.64,1.7,1.5,0.2,90,75,75.2
25/03/2025,11:37:45,0.31,0.64,1.7,1.5,0.2,91,75,75.2
25/03/2025,11:37:50,0.31,0.64,1.7,1.5,0.2,91,75,75.2
25/03/2025,11:37:55,0.31,0.64,1.7,1.5,0.2,91,75,75.2
25/03/2025,11:38:00,0.31,0.64,1.7,1.5,0.2,92,75,75.2
25/03/2025,11:38:05,0.31,0.64,1.7,1.5,0.2,92,75,75.2
25/03/2025,11:38:10,0.31,0.64,1.7,1.5,0.2,92,75,75.2
25/03/2025,11:38:15,0.31,0.64,1.7,1.5,0.2,93,75,75.2
25/03/2025,11:38:20,0.31,0.64,1.7,1.5,0.2,93,75,75.2
25/03/2025,11:38:25,0.31,0.64,1.7,1.5,0.2,93,75,75.2
25/03/2025,11:38:30,0.31,0.64,1.7,1.5,0.2,94,75,75.2
25/03/2025,11:38:35,0.31,0.64,1.7,1.5,0.2,95,75,75.2
25/03/2025,11:38:40,0.31,0.64,1.7,1.5,0.2,95,75,75.2
25/03/2025,11:38:45,0.31,0.64,1.7,1.5,0.2,96,75,75.2
25/03/2025,11:38:50,0.31,0.64,1.7,1.5,0.2,96,75,75.2
25/03/2025,11:38:55,0.31,0.64,1.7,1.5,0.2,97,75,75.2
25/03/2025,11:39:00,0.31,0.64,1.7,1.5,0.2,98,75,75.2
25/03/2025,11:39:05,0.31,0.64,1.7,1.5,0.2,98,75,75.2
25/03/2025,11:39:10,0.31,0.64,1.7,1.5,0.2,99,75,75.2
25/03/2025,11:39:15,0.31,0.64,1.7,1.5,0.2,99,75,75.2
25/03/2025,11:39:20,0.31,0.64,1.7,1.5,0.2,100,75,75.2
25/03/2025,11:39:25,0.31,0.64,1.7,1.5,0.2,100,75,75.2
25/03/2025,11:39:30,0.31,0.64,1.7,1.5,0.2,100,75,75.2
25/03/2025,11:39:35,0.31,0.64,1.7,1.5,0.2,100,75,75.2
25/03/2025,11:39:40,0.31,0.64,1.7,1.5,0.2,101,75,75.2
25/03/2025,11:39:45,0.31,0.64,1.7,1.5,0.2,101,75,75.2
25/03/2025,11:39:50,0.31,0.64,1.7,1.5,0.2,101,75,75.2
25/03/2025,11:39:55,0.31,0.64,1.7,1.5,0.2,101,75,75.2
25/03/2025,11:40:00,0.31,0.64,1.7,1.5,0.2,101,75,75.2
25/03/2025,11:40:05,0.31,0.64,1.7,1.5,0.2,100,75,75.2
25/03/2025,11:40:10,0.31,0.64,1.7,1.5,0.2,98,75,75.2
25/03/2025,11:40:15,0.31,0.64,1.7,1.5,0.2,97,75,75.2
25/03/2025,11:40:20,0.31,0.64,1.7,1.5,0.2,93,75,75.2
25/03/2025,11:40:25,0.31,0.64,1.7,1.5,0.2,88,75,75.2
25/03/2025,11:40:30,0.31,0.64,1.7,1.5,0.2,84,75,75.2
25/03/2025,11:40:35,0.31,0.64,1.7,1.5,0.2,76,75,75.2
25/03/2025,11:40:40,0.31,0.64,1.7,1.5,0.2,68,75,75.2
25/03/2025,11:40:45,0.31,0.64,1.7,1.5,0.2,64,75,75.2
25/03/2025,11:40:50,0.31,0.64,1.7,1.5,0.2,59,75,75.2
25/03/2025,11:40:55,0.31,0.64,1.7,1.5,0.2,57,75,75.2
25/03/2025,11:41:00,0.31,0.64,1.7,1.5,0.2,56,75,75.2
25/03/2025,11:41:05,0.31,0.64,1.7,1.5,0.2,56,75,75.2
25/03/2025,11:41:10,0.3,0.64,1.7,1.5,0.2,55,75,75.2
25/03/2025,11:41:15,0.3,0.64,1.7,1.5,0.2,54,75,75.2
25/03/2025,11:41:20,0.31,0.64,1.7,1.5,0.2,53,75,75.2
25/03/2025,11:41:25,0.3,0.64,1.7,1.5,0.2,53,75,75.2
25/03/2025,11:41:30,0.3,0.64,1.7,1.5,0.2,52,75,75.2
25/03/2025,11:41:35,0.31,0.64,1.7,1.5,0.2,52,75,75.2
25/03/2025,11:41:40,0.3,0.64,1.7,1.5,0.2,51,75,75.2
25/03/2025,11:41:45,0.3,0.64,1.7,1.5,0.2,51,75,75.2
25/03/2025,11:41:50,0.31,0.64,1.7,1.5,0.2,50,75,75.2
25/03/2025,11:41:55,0.3,0.64,1.7,1.5,0.2,49,75,75.2
25/03/2025,11:42:00,0.31,0.64,1.7,1.5,0.2,49,75,75.2
25/03/2025,11:42:05,0.3,0.64,1.7,1.5,0.2,48,75,75.2
25/03/2025,11:42:10,0.3,0.64,1.7,1.5,0.2,48,75,75.2
25/03/2025,11:42:15,0.3,0.64,1.7,1.5,0.2,47,75,75.2
25/03/2025,11:42:20,0.31,0.64,1.7,1.5,0.2,47,75,75.2
25/03/2025,11:42:25,0.3,0.64,1.7,1.5,0.2,46,75,75.2
25/03/2025,11:42:30,0.3,0.64,1.7,1.5,0.2,46,75,75.2
25/03/2025,11:42:35,0.3,0.64,1.7,1.5,0.2,46,75,75.2
25/03/2025,11:42:40,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:42:45,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:42:50,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:42:55,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:00,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:05,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:10,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:15,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:20,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:25,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:30,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:35,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:40,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:45,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:50,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:43:55,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:00,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:05,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:10,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:15,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:20,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:25,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:30,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:35,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:40,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:45,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:50,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:44:55,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:00,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:05,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:10,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:15,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:20,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:25,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:30,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:35,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:40,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:45,0.3,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,11:45:50,0.3,0.64,1.7,1.5,0.2,45,75,75.2
